"17:30,Mad Tea Party,weekend,Mar",9.625
"17:30,weekend,Mar,Mickey's PhilharMagic",8.875
"17:30,Peter Pan's Flight,weekend,Mar",56.875
"17:30,weekend,Mar,Pirates of the Caribbean",11.5
"17:30,Space Mountain,weekend,Mar",70.5
"17:30,Splash Mountain,weekend,Mar",39.625
"17:30,Haunted Mansion,weekend,Mar",21.875
"17:30,The Magic Carpets of Aladdin,weekend,Mar",18.125
"17:30,The Many Adventures of Winnie the Pooh,weekend,Mar",27.5
"17:30,Tomorrowland Speedway,weekend,Mar",23.75
"17:30,Tomorrowland Transit Authority PeopleMover,weekend,Mar",6.5
"17:30,Walt Disney's Carousel of Progress,weekend,Mar",0
"17:30,Country Bear Jamboree,weekend,Mar",0
"17:30,weekend,Mar,The Hall of Presidents",3
"Monsters, Inc. Laugh Floor,weekend,Mar,18:00",7.25
"Walt Disney's Enchanted Tiki Room,weekend,Mar,18:00",0.5
"The Barnstormer,weekend,Mar,18:00",8.5
"Under the Sea - Journey of The Little Mermaid,weekend,Mar,18:00",9.25
"Seven Dwarfs Mine Train ,weekend,Mar,18:00",64.625
"Astro Orbiter,weekend,Mar,18:00",19.875
"Big Thunder Mountain Railroad,weekend,Mar,18:00",21.375
"Buzz Lightyear's Space Ranger Spin,weekend,Mar,18:00",12.75
"Prince Charming Regal Carrousel,weekend,Mar,18:00",4.625
"Dumbo the Flying Elephant,weekend,Mar,18:00",13.375
"weekend,Mar,it's a small world,18:00",13
"Jungle Cruise,weekend,Mar,18:00",9.125
"Liberty Square Riverboat,weekend,Mar,18:00",0
"Mad Tea Party,weekend,Mar,18:00",6.625
"weekend,Mar,Mickey's PhilharMagic,18:00",10
"Peter Pan's Flight,weekend,Mar,18:00",44.375
"Pirates of the Caribbean,weekend,Mar,18:00",5.5
"Space Mountain,weekend,Mar,18:00",53.625
"Splash Mountain,weekend,Mar,18:00",18.75
"Haunted Mansion,weekend,Mar,18:00",14.425
"The Magic Carpets of Aladdin,weekend,Mar,18:00",15.625
"The Many Adventures of Winnie the Pooh,weekend,Mar,18:00",12.75
"Tomorrowland Speedway,weekend,Mar,18:00",12.5
"Tomorrowland Transit Authority PeopleMover,weekend,Mar,18:00",7
"Walt Disney's Carousel of Progress,weekend,Mar,18:00",0
"Country Bear Jamboree,weekend,Mar,18:00",0
"weekend,Mar,The Hall of Presidents,18:00",0.5
"18:30,Monsters, Inc. Laugh Floor,weekend,Mar",1.25
"Walt Disney's Enchanted Tiki Room,18:30,weekend,Mar",0
"18:30,The Barnstormer,weekend,Mar",4.5
"18:30,weekend,Mar,Under the Sea - Journey of The Little Mermaid",6.75
"18:30,weekend,Mar,Seven Dwarfs Mine Train ",56.625
"18:30,weekend,Mar,Astro Orbiter",16.125
"18:30,Big Thunder Mountain Railroad,weekend,Mar",22
"18:30,Buzz Lightyear's Space Ranger Spin,weekend,Mar",13.875
"18:30,Prince Charming Regal Carrousel,weekend,Mar",4.375
"18:30,Dumbo the Flying Elephant,weekend,Mar",12.875
"18:30,weekend,Mar,it's a small world",11.5
"18:30,weekend,Mar,Jungle Cruise",9.125
"18:30,Liberty Square Riverboat,weekend,Mar",0
"18:30,Mad Tea Party,weekend,Mar",6.75
"18:30,weekend,Mar,Mickey's PhilharMagic",9.375
"18:30,Peter Pan's Flight,weekend,Mar",41
"Pirates of the Caribbean,18:30,weekend,Mar",3.5
"18:30,Space Mountain,weekend,Mar",41.875
"18:30,weekend,Mar,Splash Mountain",12.875
"18:30,weekend,Mar,Haunted Mansion",14.675
"18:30,The Magic Carpets of Aladdin,weekend,Mar",10.625
"18:30,The Many Adventures of Winnie the Pooh,weekend,Mar",11.875
"18:30,Tomorrowland Speedway,weekend,Mar",18.125
"18:30,Tomorrowland Transit Authority PeopleMover,weekend,Mar",6.5
"18:30,Walt Disney's Carousel of Progress,weekend,Mar",0
"18:30,Country Bear Jamboree,weekend,Mar",0
"18:30,weekend,Mar,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,19:00,weekend,Mar",1.25
"Walt Disney's Enchanted Tiki Room,19:00,weekend,Mar",0
"The Barnstormer,19:00,weekend,Mar",2.5
"19:00,weekend,Mar,Under the Sea - Journey of The Little Mermaid",3.75
"Seven Dwarfs Mine Train ,19:00,weekend,Mar",30.625
"19:00,weekend,Mar,Astro Orbiter",8.125
"19:00,Big Thunder Mountain Railroad,weekend,Mar",8.125
"19:00,Buzz Lightyear's Space Ranger Spin,weekend,Mar",3.125
"19:00,Prince Charming Regal Carrousel,weekend,Mar",3.125
"19:00,Dumbo the Flying Elephant,weekend,Mar",6.875
"19:00,weekend,Mar,it's a small world",5.625
"Jungle Cruise,19:00,weekend,Mar",3.75
"Liberty Square Riverboat,19:00,weekend,Mar",0
"19:00,Mad Tea Party,weekend,Mar",3.125
"19:00,weekend,Mar,Mickey's PhilharMagic",3.75
"19:00,weekend,Mar,Peter Pan's Flight",16.25
"Pirates of the Caribbean,19:00,weekend,Mar",0
"Space Mountain,19:00,weekend,Mar",18.75
"Splash Mountain,19:00,weekend,Mar",5
"Haunted Mansion,19:00,weekend,Mar",7.625
"The Magic Carpets of Aladdin,19:00,weekend,Mar",6.875
"19:00,The Many Adventures of Winnie the Pooh,weekend,Mar",3.75
"Tomorrowland Speedway,19:00,weekend,Mar",17.5
"19:00,weekend,Mar,Tomorrowland Transit Authority PeopleMover",0
"Walt Disney's Carousel of Progress,19:00,weekend,Mar",0
"19:00,Country Bear Jamboree,weekend,Mar",0
"19:00,weekend,Mar,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,19:30,weekend,Mar",0
"Walt Disney's Enchanted Tiki Room,19:30,weekend,Mar",0
"The Barnstormer,19:30,weekend,Mar",0.625
"19:30,weekend,Mar,Under the Sea - Journey of The Little Mermaid",1.25
"Seven Dwarfs Mine Train ,19:30,weekend,Mar",5.625
"19:30,weekend,Mar,Astro Orbiter",2.5
"19:30,weekend,Mar,Big Thunder Mountain Railroad",3.75
"Buzz Lightyear's Space Ranger Spin,19:30,weekend,Mar",1.875
"Prince Charming Regal Carrousel,19:30,weekend,Mar",0.625
"Dumbo the Flying Elephant,19:30,weekend,Mar",1.875
"19:30,weekend,Mar,it's a small world",1.25
"Jungle Cruise,19:30,weekend,Mar",0.625
"Liberty Square Riverboat,19:30,weekend,Mar",0
"19:30,weekend,Mar,Mad Tea Party",0.625
"19:30,weekend,Mar,Mickey's PhilharMagic",1.25
"Peter Pan's Flight,19:30,weekend,Mar",5
"Pirates of the Caribbean,19:30,weekend,Mar",0
"Space Mountain,19:30,weekend,Mar",13.125
"Splash Mountain,19:30,weekend,Mar",0
"Haunted Mansion,19:30,weekend,Mar",2.5
"The Magic Carpets of Aladdin,19:30,weekend,Mar",1.25
"The Many Adventures of Winnie the Pooh,19:30,weekend,Mar",1.75
"Tomorrowland Speedway,19:30,weekend,Mar",2.5
"Tomorrowland Transit Authority PeopleMover,19:30,weekend,Mar",0
"Walt Disney's Carousel of Progress,19:30,weekend,Mar",0
"Country Bear Jamboree,19:30,weekend,Mar",0
"19:30,weekend,Mar,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,20:00,weekend,Mar",0
"Walt Disney's Enchanted Tiki Room,20:00,weekend,Mar",0
"The Barnstormer,20:00,weekend,Mar",0.625
"20:00,weekend,Mar,Under the Sea - Journey of The Little Mermaid",1.25
"Seven Dwarfs Mine Train ,20:00,weekend,Mar",8.5
"20:00,weekend,Mar,Astro Orbiter",5.5
"20:00,weekend,Mar,Big Thunder Mountain Railroad",0.625
"Buzz Lightyear's Space Ranger Spin,20:00,weekend,Mar",1.125
"Prince Charming Regal Carrousel,20:00,weekend,Mar",0.625
"Dumbo the Flying Elephant,20:00,weekend,Mar",1.25
"20:00,weekend,Mar,it's a small world",1.25
"Jungle Cruise,20:00,weekend,Mar",0.625
"Liberty Square Riverboat,20:00,weekend,Mar",0
"20:00,weekend,Mar,Mad Tea Party",1.125
"20:00,weekend,Mar,Mickey's PhilharMagic",1.25
"Peter Pan's Flight,20:00,weekend,Mar",2.5
"Pirates of the Caribbean,20:00,weekend,Mar",0
"Space Mountain,20:00,weekend,Mar",8.125
"Splash Mountain,20:00,weekend,Mar",0
"Haunted Mansion,20:00,weekend,Mar",1.25
"The Magic Carpets of Aladdin,20:00,weekend,Mar",1.25
"The Many Adventures of Winnie the Pooh,20:00,weekend,Mar",1.625
"Tomorrowland Speedway,20:00,weekend,Mar",1.875
"Tomorrowland Transit Authority PeopleMover,20:00,weekend,Mar",0.5
"Walt Disney's Carousel of Progress,20:00,weekend,Mar",0
"Country Bear Jamboree,20:00,weekend,Mar",0
"20:00,weekend,Mar,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,weekend,Mar,20:30",0
"Walt Disney's Enchanted Tiki Room,weekend,Mar,20:30",0
"The Barnstormer,weekend,Mar,20:30",0
"Under the Sea - Journey of The Little Mermaid,weekend,Mar,20:30",0
"Seven Dwarfs Mine Train ,weekend,Mar,20:30",5
"Astro Orbiter,weekend,Mar,20:30",3
"Big Thunder Mountain Railroad,weekend,Mar,20:30",0
"Buzz Lightyear's Space Ranger Spin,weekend,Mar,20:30",0.5
"Prince Charming Regal Carrousel,weekend,Mar,20:30",0
"Dumbo the Flying Elephant,weekend,Mar,20:30",0
"weekend,Mar,it's a small world,20:30",0
"Jungle Cruise,weekend,Mar,20:30",0
"Liberty Square Riverboat,weekend,Mar,20:30",0
"Mad Tea Party,weekend,Mar,20:30",0.5
"weekend,Mar,Mickey's PhilharMagic,20:30",0
"Peter Pan's Flight,weekend,Mar,20:30",0
"Pirates of the Caribbean,weekend,Mar,20:30",0
"Space Mountain,weekend,Mar,20:30",4.5
"Splash Mountain,weekend,Mar,20:30",0
"Haunted Mansion,weekend,Mar,20:30",0
"The Magic Carpets of Aladdin,weekend,Mar,20:30",0
"The Many Adventures of Winnie the Pooh,weekend,Mar,20:30",0.5
"Tomorrowland Speedway,weekend,Mar,20:30",0
"Tomorrowland Transit Authority PeopleMover,weekend,Mar,20:30",0.5
"Walt Disney's Carousel of Progress,weekend,Mar,20:30",0
"Country Bear Jamboree,weekend,Mar,20:30",0
"weekend,Mar,The Hall of Presidents,20:30",0
"Monsters, Inc. Laugh Floor,weekend,Mar,21:00",0
"Walt Disney's Enchanted Tiki Room,weekend,Mar,21:00",0
"The Barnstormer,weekend,Mar,21:00",0
"weekend,Mar,21:00,Under the Sea - Journey of The Little Mermaid",0
"Seven Dwarfs Mine Train ,weekend,Mar,21:00",3
"weekend,Mar,21:00,Astro Orbiter",3.5
"Big Thunder Mountain Railroad,weekend,Mar,21:00",0
"Buzz Lightyear's Space Ranger Spin,weekend,Mar,21:00",0.5
"Prince Charming Regal Carrousel,weekend,Mar,21:00",0
"Dumbo the Flying Elephant,weekend,Mar,21:00",0
"it's a small world,weekend,Mar,21:00",0
"Jungle Cruise,weekend,Mar,21:00",0
"Liberty Square Riverboat,weekend,Mar,21:00",0
"Mad Tea Party,weekend,Mar,21:00",0.5
"Mickey's PhilharMagic,weekend,Mar,21:00",0
"Peter Pan's Flight,weekend,Mar,21:00",0
"Pirates of the Caribbean,weekend,Mar,21:00",0
"Space Mountain,weekend,Mar,21:00",4
"Splash Mountain,weekend,Mar,21:00",0
"Haunted Mansion,weekend,Mar,21:00",0
"The Magic Carpets of Aladdin,weekend,Mar,21:00",0
"The Many Adventures of Winnie the Pooh,weekend,Mar,21:00",0.5
"Tomorrowland Speedway,weekend,Mar,21:00",0
"Tomorrowland Transit Authority PeopleMover,weekend,Mar,21:00",0.5
"Walt Disney's Carousel of Progress,weekend,Mar,21:00",0
"Country Bear Jamboree,weekend,Mar,21:00",0
"The Hall of Presidents,weekend,Mar,21:00",0
"Monsters, Inc. Laugh Floor,21:30,weekend,Mar",0
"Walt Disney's Enchanted Tiki Room,21:30,weekend,Mar",0
"The Barnstormer,21:30,weekend,Mar",0
"21:30,weekend,Mar,Under the Sea - Journey of The Little Mermaid",0
"Seven Dwarfs Mine Train ,21:30,weekend,Mar",5
"21:30,weekend,Mar,Astro Orbiter",3.5
"21:30,Big Thunder Mountain Railroad,weekend,Mar",0
"21:30,Buzz Lightyear's Space Ranger Spin,weekend,Mar",0.5
"21:30,Prince Charming Regal Carrousel,weekend,Mar",0
"21:30,Dumbo the Flying Elephant,weekend,Mar",0
"21:30,weekend,Mar,it's a small world",0
"Jungle Cruise,21:30,weekend,Mar",0
"Liberty Square Riverboat,21:30,weekend,Mar",0
"21:30,Mad Tea Party,weekend,Mar",0.5
"21:30,weekend,Mar,Mickey's PhilharMagic",0
"21:30,weekend,Mar,Peter Pan's Flight",0
"Pirates of the Caribbean,21:30,weekend,Mar",0
"Space Mountain,21:30,weekend,Mar",3.5
"Splash Mountain,21:30,weekend,Mar",0
"Haunted Mansion,21:30,weekend,Mar",0
"The Magic Carpets of Aladdin,21:30,weekend,Mar",0
"21:30,The Many Adventures of Winnie the Pooh,weekend,Mar",0.5
"Tomorrowland Speedway,21:30,weekend,Mar",0
"21:30,weekend,Mar,Tomorrowland Transit Authority PeopleMover",0.5
"Walt Disney's Carousel of Progress,21:30,weekend,Mar",0
"21:30,Country Bear Jamboree,weekend,Mar",0
"21:30,weekend,Mar,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,22:00,weekend,Mar",0
"Walt Disney's Enchanted Tiki Room,22:00,weekend,Mar",0
"The Barnstormer,22:00,weekend,Mar",0
"22:00,weekend,Mar,Under the Sea - Journey of The Little Mermaid",0
"Seven Dwarfs Mine Train ,22:00,weekend,Mar",0
"22:00,weekend,Mar,Astro Orbiter",0
"22:00,Big Thunder Mountain Railroad,weekend,Mar",0
"22:00,Buzz Lightyear's Space Ranger Spin,weekend,Mar",0
"22:00,Prince Charming Regal Carrousel,weekend,Mar",0
"22:00,Dumbo the Flying Elephant,weekend,Mar",0
"22:00,weekend,Mar,it's a small world",0
"Jungle Cruise,22:00,weekend,Mar",0
"Liberty Square Riverboat,22:00,weekend,Mar",0
"22:00,Mad Tea Party,weekend,Mar",0
"22:00,weekend,Mar,Mickey's PhilharMagic",0
"22:00,weekend,Mar,Peter Pan's Flight",0
"Pirates of the Caribbean,22:00,weekend,Mar",0
"Space Mountain,22:00,weekend,Mar",0
"Splash Mountain,22:00,weekend,Mar",0
"Haunted Mansion,22:00,weekend,Mar",0
"The Magic Carpets of Aladdin,22:00,weekend,Mar",0
"22:00,The Many Adventures of Winnie the Pooh,weekend,Mar",0
"Tomorrowland Speedway,22:00,weekend,Mar",0
"22:00,weekend,Mar,Tomorrowland Transit Authority PeopleMover",0
"Walt Disney's Carousel of Progress,22:00,weekend,Mar",0
"22:00,Country Bear Jamboree,weekend,Mar",0
"22:00,weekend,Mar,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,weekend,Mar,22:30",0
"Walt Disney's Enchanted Tiki Room,weekend,Mar,22:30",0
"The Barnstormer,weekend,Mar,22:30",0
"Under the Sea - Journey of The Little Mermaid,weekend,Mar,22:30",0
"Seven Dwarfs Mine Train ,weekend,Mar,22:30",0
"Astro Orbiter,weekend,Mar,22:30",2.5
"Big Thunder Mountain Railroad,weekend,Mar,22:30",0
"Buzz Lightyear's Space Ranger Spin,weekend,Mar,22:30",0
"Prince Charming Regal Carrousel,weekend,Mar,22:30",0
"Dumbo the Flying Elephant,weekend,Mar,22:30",0
"weekend,Mar,it's a small world,22:30",0
"Jungle Cruise,weekend,Mar,22:30",0
"Liberty Square Riverboat,weekend,Mar,22:30",0
"Mad Tea Party,weekend,Mar,22:30",0
"weekend,Mar,Mickey's PhilharMagic,22:30",0
"Peter Pan's Flight,weekend,Mar,22:30",0
"Pirates of the Caribbean,weekend,Mar,22:30",0
"Space Mountain,weekend,Mar,22:30",0
"Splash Mountain,weekend,Mar,22:30",0
"Haunted Mansion,weekend,Mar,22:30",0
"The Magic Carpets of Aladdin,weekend,Mar,22:30",0
"The Many Adventures of Winnie the Pooh,weekend,Mar,22:30",0
"Tomorrowland Speedway,weekend,Mar,22:30",0
"Tomorrowland Transit Authority PeopleMover,weekend,Mar,22:30",0
"Walt Disney's Carousel of Progress,weekend,Mar,22:30",0
"Country Bear Jamboree,weekend,Mar,22:30",0
"weekend,Mar,The Hall of Presidents,22:30",0
"Monsters, Inc. Laugh Floor,23:00,weekend,Mar",0
"Walt Disney's Enchanted Tiki Room,23:00,weekend,Mar",0
"The Barnstormer,23:00,weekend,Mar",0
"23:00,weekend,Mar,Under the Sea - Journey of The Little Mermaid",0
"Seven Dwarfs Mine Train ,23:00,weekend,Mar",0
"23:00,weekend,Mar,Astro Orbiter",0
"23:00,weekend,Mar,Big Thunder Mountain Railroad",0
"Buzz Lightyear's Space Ranger Spin,23:00,weekend,Mar",0
"Prince Charming Regal Carrousel,23:00,weekend,Mar",0
"Dumbo the Flying Elephant,23:00,weekend,Mar",0
"23:00,weekend,Mar,it's a small world",0
"Jungle Cruise,23:00,weekend,Mar",0
"Liberty Square Riverboat,23:00,weekend,Mar",0
"23:00,weekend,Mar,Mad Tea Party",0
"23:00,weekend,Mar,Mickey's PhilharMagic",0
"Peter Pan's Flight,23:00,weekend,Mar",0
"Pirates of the Caribbean,23:00,weekend,Mar",0
"Space Mountain,23:00,weekend,Mar",0
"Splash Mountain,23:00,weekend,Mar",0
"Haunted Mansion,23:00,weekend,Mar",0
"The Magic Carpets of Aladdin,23:00,weekend,Mar",0
"The Many Adventures of Winnie the Pooh,23:00,weekend,Mar",0
"Tomorrowland Speedway,23:00,weekend,Mar",0
"Tomorrowland Transit Authority PeopleMover,23:00,weekend,Mar",0
"Walt Disney's Carousel of Progress,23:00,weekend,Mar",0
"Country Bear Jamboree,23:00,weekend,Mar",0
"23:00,weekend,Mar,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,weekend,Mar,23:30",0
"Walt Disney's Enchanted Tiki Room,weekend,Mar,23:30",0
"The Barnstormer,weekend,Mar,23:30",0
"Under the Sea - Journey of The Little Mermaid,weekend,Mar,23:30",0
"Seven Dwarfs Mine Train ,weekend,Mar,23:30",0
"Astro Orbiter,weekend,Mar,23:30",0
"Big Thunder Mountain Railroad,weekend,Mar,23:30",0
"Buzz Lightyear's Space Ranger Spin,weekend,Mar,23:30",0
"Prince Charming Regal Carrousel,weekend,Mar,23:30",0
"Dumbo the Flying Elephant,weekend,Mar,23:30",0
"weekend,Mar,it's a small world,23:30",0
"Jungle Cruise,weekend,Mar,23:30",0
"Liberty Square Riverboat,weekend,Mar,23:30",0
"Mad Tea Party,weekend,Mar,23:30",0
"weekend,Mar,Mickey's PhilharMagic,23:30",0
"Peter Pan's Flight,weekend,Mar,23:30",0
"Pirates of the Caribbean,weekend,Mar,23:30",0
"Space Mountain,weekend,Mar,23:30",0
"Splash Mountain,weekend,Mar,23:30",0
"Haunted Mansion,weekend,Mar,23:30",0
"The Magic Carpets of Aladdin,weekend,Mar,23:30",0
"The Many Adventures of Winnie the Pooh,weekend,Mar,23:30",0
"Tomorrowland Speedway,weekend,Mar,23:30",0
"Tomorrowland Transit Authority PeopleMover,weekend,Mar,23:30",0
"Walt Disney's Carousel of Progress,weekend,Mar,23:30",0
"Country Bear Jamboree,weekend,Mar,23:30",0
"weekend,Mar,The Hall of Presidents,23:30",0
"Monsters, Inc. Laugh Floor,00:30,weekend,Mar",0
"Walt Disney's Enchanted Tiki Room,00:30,weekend,Mar",0
"The Barnstormer,00:30,weekend,Mar",0
"00:30,weekend,Mar,Under the Sea - Journey of The Little Mermaid",0
"Seven Dwarfs Mine Train ,00:30,weekend,Mar",0
"00:30,weekend,Mar,Astro Orbiter",0
"00:30,Big Thunder Mountain Railroad,weekend,Mar",0
"00:30,Buzz Lightyear's Space Ranger Spin,weekend,Mar",0
"00:30,Prince Charming Regal Carrousel,weekend,Mar",0
"00:30,Dumbo the Flying Elephant,weekend,Mar",0
"00:30,weekend,Mar,it's a small world",0
"Jungle Cruise,00:30,weekend,Mar",0
"Liberty Square Riverboat,00:30,weekend,Mar",0
"00:30,Mad Tea Party,weekend,Mar",0
"00:30,weekend,Mar,Mickey's PhilharMagic",0
"00:30,weekend,Mar,Peter Pan's Flight",0
"Pirates of the Caribbean,00:30,weekend,Mar",0
"Space Mountain,00:30,weekend,Mar",0
"Splash Mountain,00:30,weekend,Mar",0
"Haunted Mansion,00:30,weekend,Mar",0
"The Magic Carpets of Aladdin,00:30,weekend,Mar",0
"00:30,The Many Adventures of Winnie the Pooh,weekend,Mar",0
"Tomorrowland Speedway,00:30,weekend,Mar",0
"00:30,weekend,Mar,Tomorrowland Transit Authority PeopleMover",0
"Walt Disney's Carousel of Progress,00:30,weekend,Mar",0
"00:30,Country Bear Jamboree,weekend,Mar",0
"00:30,weekend,Mar,The Hall of Presidents",0
"00:00,Monsters, Inc. Laugh Floor,weekend,Apr",0
"Walt Disney's Enchanted Tiki Room,00:00,weekend,Apr",0
"00:00,The Barnstormer,weekend,Apr",0
"00:00,weekend,Apr,Under the Sea - Journey of The Little Mermaid",0
"00:00,weekend,Apr,Seven Dwarfs Mine Train ",0
"00:00,weekend,Apr,Astro Orbiter",0
"00:00,weekend,Apr,Big Thunder Mountain Railroad",0
"Buzz Lightyear's Space Ranger Spin,00:00,weekend,Apr",0
"00:00,weekend,Apr,Prince Charming Regal Carrousel",0
"00:00,weekend,Apr,Dumbo the Flying Elephant",0
"00:00,weekend,Apr,it's a small world",0
"00:00,weekend,Apr,Jungle Cruise",0
"00:00,Liberty Square Riverboat,weekend,Apr",0
"00:00,weekend,Apr,Mad Tea Party",0
"00:00,weekend,Apr,Mickey's PhilharMagic",0
"00:00,Peter Pan's Flight,weekend,Apr",0
"Pirates of the Caribbean,00:00,weekend,Apr",0
"00:00,Space Mountain,weekend,Apr",0
"00:00,weekend,Apr,Splash Mountain",0
"00:00,weekend,Apr,Haunted Mansion",0
"00:00,The Magic Carpets of Aladdin,weekend,Apr",0
"00:00,The Many Adventures of Winnie the Pooh,weekend,Apr",0
"00:00,weekend,Apr,Tomorrowland Speedway",0
"00:00,weekend,Apr,Tomorrowland Transit Authority PeopleMover",0
"00:00,Walt Disney's Carousel of Progress,weekend,Apr",0
"00:00,weekend,Apr,Country Bear Jamboree",0
"00:00,weekend,Apr,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,00:30,weekend,Apr",0
"Walt Disney's Enchanted Tiki Room,00:30,weekend,Apr",0
"The Barnstormer,00:30,weekend,Apr",0
"00:30,weekend,Apr,Under the Sea - Journey of The Little Mermaid",0
"Seven Dwarfs Mine Train ,00:30,weekend,Apr",0
"00:30,weekend,Apr,Astro Orbiter",0
"00:30,weekend,Apr,Big Thunder Mountain Railroad",0
"Buzz Lightyear's Space Ranger Spin,00:30,weekend,Apr",0
"00:30,weekend,Apr,Prince Charming Regal Carrousel",0
"Dumbo the Flying Elephant,00:30,weekend,Apr",0
"00:30,weekend,Apr,it's a small world",0
"Jungle Cruise,00:30,weekend,Apr",0
"Liberty Square Riverboat,00:30,weekend,Apr",0
"00:30,weekend,Apr,Mad Tea Party",0
"00:30,weekend,Apr,Mickey's PhilharMagic",0
"00:30,weekend,Apr,Peter Pan's Flight",0
"Pirates of the Caribbean,00:30,weekend,Apr",0
"Space Mountain,00:30,weekend,Apr",0
"00:30,weekend,Apr,Splash Mountain",0
"Haunted Mansion,00:30,weekend,Apr",0
"00:30,weekend,Apr,The Magic Carpets of Aladdin",0
"00:30,weekend,Apr,The Many Adventures of Winnie the Pooh",0
"Tomorrowland Speedway,00:30,weekend,Apr",0
"00:30,weekend,Apr,Tomorrowland Transit Authority PeopleMover",0
"Walt Disney's Carousel of Progress,00:30,weekend,Apr",0
"00:30,weekend,Apr,Country Bear Jamboree",0
"00:30,weekend,Apr,The Hall of Presidents",0
"01:00,Monsters, Inc. Laugh Floor,weekend,Apr",0
"Walt Disney's Enchanted Tiki Room,01:00,weekend,Apr",0
"01:00,The Barnstormer,weekend,Apr",0
"01:00,weekend,Apr,Under the Sea - Journey of The Little Mermaid",0
"01:00,weekend,Apr,Seven Dwarfs Mine Train ",0
"01:00,weekend,Apr,Astro Orbiter",0
"01:00,weekend,Apr,Big Thunder Mountain Railroad",0
"Buzz Lightyear's Space Ranger Spin,01:00,weekend,Apr",0
"01:00,weekend,Apr,Prince Charming Regal Carrousel",0
"01:00,weekend,Apr,Dumbo the Flying Elephant",0
"01:00,weekend,Apr,it's a small world",0
"01:00,weekend,Apr,Jungle Cruise",0
"01:00,Liberty Square Riverboat,weekend,Apr",0
"01:00,weekend,Apr,Mad Tea Party",0
"01:00,weekend,Apr,Mickey's PhilharMagic",0
"01:00,Peter Pan's Flight,weekend,Apr",0
"Pirates of the Caribbean,01:00,weekend,Apr",0
"01:00,Space Mountain,weekend,Apr",0
"01:00,weekend,Apr,Splash Mountain",0
"01:00,weekend,Apr,Haunted Mansion",0
"01:00,The Magic Carpets of Aladdin,weekend,Apr",0
"01:00,The Many Adventures of Winnie the Pooh,weekend,Apr",0
"01:00,weekend,Apr,Tomorrowland Speedway",0
"01:00,weekend,Apr,Tomorrowland Transit Authority PeopleMover",0
"01:00,Walt Disney's Carousel of Progress,weekend,Apr",0
"01:00,weekend,Apr,Country Bear Jamboree",0
"01:00,weekend,Apr,The Hall of Presidents",0
"Monsters, Inc. Laugh Floor,weekend,Apr,01:30",0
"Walt Disney's Enchanted Tiki Room,weekend,Apr,01:30",0
"The Barnstormer,weekend,Apr,01:30",0
"weekend,Apr,01:30,Under the Sea - Journey of The Little Mermaid",0
"Seven Dwarfs Mine Train ,weekend,Apr,01:30",0
"weekend,Apr,Astro Orbiter,01:30",0
"weekend,Apr,Big Thunder Mountain Railroad,01:30",0
"Buzz Lightyear's Space Ranger Spin,weekend,Apr,01:30",0
"weekend,Apr,Prince Charming Regal Carrousel,01:30",0
"Dumbo the Flying Elephant,weekend,Apr,01:30",0
"it's a small world,weekend,Apr,01:30",0
"Jungle Cruise,weekend,Apr,01:30",0
"Liberty Square Riverboat,weekend,Apr,01:30",0
"weekend,Apr,01:30,Mad Tea Party",0
"Mickey's PhilharMagic,weekend,Apr,01:30",0
"Peter Pan's Flight,weekend,Apr,01:30",0
"Pirates of the Caribbean,weekend,Apr,01:30",0
"Space Mountain,weekend,Apr,01:30",0
"weekend,Apr,Splash Mountain,01:30",0
"Haunted Mansion,weekend,Apr,01:30",0
"The Magic Carpets of Aladdin,weekend,Apr,01:30",0
"The Many Adventures of Winnie the Pooh,weekend,Apr,01:30",0
"Tomorrowland Speedway,weekend,Apr,01:30",0
"weekend,Apr,Tomorrowland Transit Authority PeopleMover,01:30",0
"Walt Disney's Carousel of Progress,weekend,Apr,01:30",0
"weekend,Apr,Country Bear Jamboree,01:30",0
"weekend,Apr,The Hall of Presidents,01:30",0
"Monsters, Inc. Laugh Floor,weekend,Apr,02:00",0
"Walt Disney's Enchanted Tiki Room,weekend,Apr,02:00",0
"The Barnstormer,weekend,Apr,02:00",0
"Under the Sea - Journey of The Little Mermaid,weekend,Apr,02:00",0
"Seven Dwarfs Mine Train ,weekend,Apr,02:00",0
"weekend,Apr,Astro Orbiter,02:00",0
"weekend,Apr,Big Thunder Mountain Railroad,02:00",0
"Buzz Lightyear's Space Ranger Spin,weekend,Apr,02:00",0
"weekend,Apr,Prince Charming Regal Carrousel,02:00",0
"Dumbo the Flying Elephant,weekend,Apr,02:00",0
"weekend,Apr,it's a small world,02:00",0
"Jungle Cruise,weekend,Apr,02:00",0
"Liberty Square Riverboat,weekend,Apr,02:00",0
"weekend,Apr,Mad Tea Party,02:00",0
"weekend,Apr,Mickey's PhilharMagic,02:00",0
"Peter Pan's Flight,weekend,Apr,02:00",0
"Pirates of the Caribbean,weekend,Apr,02:00",0
"Space Mountain,weekend,Apr,02:00",0
